Level1,Level2,Level3,Level4,Level5,DisplayOrder
Polonia,śląskie,częstochowski,gm. Dąbrowa Zielona,,1802
Polonia,śląskie,częstochowski,gm. Janów,,1803
Polonia,śląskie,częstochowski,gm. Kamienica Polska,,1804
Polonia,śląskie,częstochowski,gm. Kłomnice,,1805
Polonia,śląskie,częstochowski,gm. Koniecpol,,1806
Polonia,śląskie,częstochowski,gm. Konopiska,,1807
Polonia,śląskie,częstochowski,gm. Kruszyna,,1808
Polonia,śląskie,częstochowski,gm. Lelów,,1809
Polonia,śląskie,częstochowski,gm. Mstów,,1810
Polonia,śląskie,częstochowski,gm. Mykanów,,1811
Polonia,śląskie,częstochowski,gm. Olsztyn,,1812
Polonia,śląskie,częstochowski,gm. Poczesna,,1813
Polonia,śląskie,częstochowski,gm. Przyrów,,1814
Polonia,śląskie,częstochowski,gm. Rędziny,,1815
Polonia,śląskie,częstochowski,gm. Starcza,,1816
Polonia,śląskie,gliwicki,m. Knurów,,1817
Polonia,śląskie,gliwicki,m. Pyskowice,,1818
Polonia,śląskie,gliwicki,gm. Gierałtowice,,1819
Polonia,śląskie,gliwicki,gm. Pilchowice,,1820
Polonia,śląskie,gliwicki,gm. Rudziniec,,1821
Polonia,śląskie,gliwicki,gm. Sośnicowice,,1822
Polonia,śląskie,gliwicki,gm. Toszek,,1823
Polonia,śląskie,gliwicki,gm. Wielowieś,,1824
Polonia,śląskie,kłobucki,gm. Kłobuck,,1825
Polonia,śląskie,kłobucki,gm. Krzepice,,1826
Polonia,śląskie,kłobucki,gm. Lipie,,1827
Polonia,śląskie,kłobucki,gm. Miedźno,,1828
Polonia,śląskie,kłobucki,gm. Opatów,,1829
Polonia,śląskie,kłobucki,gm. Panki,,1830
Polonia,śląskie,kłobucki,gm. Popów,,1831
Polonia,śląskie,kłobucki,gm. Przystajń,,1832
Polonia,śląskie,kłobucki,gm. Wręczyca Wielka,,1833
Polonia,śląskie,lubliniecki,m. Lubliniec,,1834
Polonia,śląskie,lubliniecki,gm. Boronów,,1835
Polonia,śląskie,lubliniecki,gm. Ciasna,,1836
Polonia,śląskie,lubliniecki,gm. Herby,,1837
Polonia,śląskie,lubliniecki,gm. Kochanowice,,1838
Polonia,śląskie,lubliniecki,gm. Koszęcin,,1839
Polonia,śląskie,lubliniecki,gm. Pawonków,,1840
Polonia,śląskie,lubliniecki,gm. Woźniki,,1841
Polonia,śląskie,mikołowski,m. Łaziska Górne,,1842
Polonia,śląskie,mikołowski,m. Mikołów,,1843
Polonia,śląskie,mikołowski,m. Orzesze,,1844
Polonia,śląskie,mikołowski,gm. Ornontowice,,1845
Polonia,śląskie,mikołowski,gm. Wyry,,1846
Polonia,śląskie,myszkowski,m. Myszków,,1847
Polonia,śląskie,myszkowski,gm. Koziegłowy,,1848
Polonia,śląskie,myszkowski,gm. Niegowa,,1849
Polonia,śląskie,myszkowski,gm. Poraj,,1850
Polonia,śląskie,myszkowski,gm. Żarki,,1851
Polonia,śląskie,pszczyński,gm. Goczałkowice-Zdrój,,1852
Polonia,śląskie,pszczyński,gm. Kobiór,,1853
Polonia,śląskie,pszczyński,gm. Miedźna,,1854
Polonia,śląskie,pszczyński,gm. Pawłowice,,1855
Polonia,śląskie,pszczyński,gm. Pszczyna,,1856
Polonia,śląskie,pszczyński,gm. Suszec,,1857
Polonia,śląskie,raciborski,m. Racibórz,,1858
Polonia,śląskie,raciborski,gm. Kornowac,,1859
Polonia,śląskie,raciborski,gm. Krzanowice,,1860
Polonia,śląskie,raciborski,gm. Krzyżanowice,,1861
Polonia,śląskie,raciborski,gm. Kuźnia Raciborska,,1862
Polonia,śląskie,raciborski,gm. Nędza,,1863
Polonia,śląskie,raciborski,gm. Pietrowice Wielkie,,1864
Polonia,śląskie,raciborski,gm. Rudnik,,1865
Polonia,śląskie,rybnicki,gm. Czerwionka-Leszczyny,,1866
Polonia,śląskie,rybnicki,gm. Gaszowice,,1867
Polonia,śląskie,rybnicki,gm. Jejkowice,,1868
Polonia,śląskie,rybnicki,gm. Lyski,,1869
Polonia,śląskie,rybnicki,gm. Świerklany,,1870
Polonia,śląskie,tarnogórski,m. Kalety,,1871
Polonia,śląskie,tarnogórski,m. Miasteczko Śląskie,,1872
Polonia,śląskie,tarnogórski,m. Radzionków,,1873
Polonia,śląskie,tarnogórski,m. Tarnowskie Góry,,1874
Polonia,śląskie,tarnogórski,gm. Krupski Młyn,,1875
Polonia,śląskie,tarnogórski,gm. Ożarowice,,1876
Polonia,śląskie,tarnogórski,gm. Świerklaniec,,1877
Polonia,śląskie,tarnogórski,gm. Tworóg,,1878
Polonia,śląskie,tarnogórski,gm. Zbrosławice,,1879
Polonia,śląskie,bieruńsko-lędziński,m. Bieruń,,1880
Polonia,śląskie,bieruńsko-lędziński,m. Imielin,,1881
Polonia,śląskie,bieruńsko-lędziński,m. Lędziny,,1882
Polonia,śląskie,bieruńsko-lędziński,gm. Bojszowy,,1883
Polonia,śląskie,bieruńsko-lędziński,gm. Chełm Śląski,,1884
Polonia,śląskie,wodzisławski,m. Pszów,,1885
Polonia,śląskie,wodzisławski,m. Radlin,,1886
Polonia,śląskie,wodzisławski,m. Rydułtowy,,1887
Polonia,śląskie,wodzisławski,m. Wodzisław Śląski,,1888
Polonia,śląskie,wodzisławski,gm. Godów,,1889
Polonia,śląskie,wodzisławski,gm. Gorzyce,,1890
Polonia,śląskie,wodzisławski,gm. Lubomia,,1891
Polonia,śląskie,wodzisławski,gm. Marklowice,,1892
Polonia,śląskie,wodzisławski,gm. Mszana,,1893
Polonia,śląskie,zawierciański,m. Poręba,,1894
Polonia,śląskie,zawierciański,m. Zawiercie,,1895
Polonia,śląskie,zawierciański,gm. Irządze,,1896
Polonia,śląskie,zawierciański,gm. Kroczyce,,1897
Polonia,śląskie,zawierciański,gm. Łazy,,1898
Polonia,śląskie,zawierciański,gm. Ogrodzieniec,,1899
Polonia,śląskie,zawierciański,gm. Pilica,,1900
Polonia,śląskie,zawierciański,gm. Szczekociny,,1901
Polonia,śląskie,zawierciański,gm. Włodowice,,1902
Polonia,śląskie,zawierciański,gm. Żarnowiec,,1903
Polonia,śląskie,żywiecki,m. Żywiec,,1904
Polonia,śląskie,żywiecki,gm. Czernichów,,1905
Polonia,śląskie,żywiecki,gm. Gilowice,,1906
Polonia,śląskie,żywiecki,gm. Jeleśnia,,1907
Polonia,śląskie,żywiecki,gm. Koszarawa,,1908
Polonia,śląskie,żywiecki,gm. Lipowa,,1909
Polonia,śląskie,żywiecki,gm. Łękawica,,1910
Polonia,śląskie,żywiecki,gm. Łodygowice,,1911
Polonia,śląskie,żywiecki,gm. Milówka,,1912
Polonia,śląskie,żywiecki,gm. Radziechowy-Wieprz,,1913
Polonia,śląskie,żywiecki,gm. Rajcza,,1914
Polonia,śląskie,żywiecki,gm. Ślemień,,1915
Polonia,śląskie,żywiecki,gm. Świnna,,1916
Polonia,śląskie,żywiecki,gm. Ujsoły,,1917
Polonia,śląskie,żywiecki,gm. Węgierska Górka,,1918
Polonia,śląskie,Bielsko-Biała,m. Bielsko-Biała,,1919
Polonia,śląskie,Bytom,m. Bytom,,1920
Polonia,śląskie,Chorzów,m. Chorzów,,1921
Polonia,śląskie,Częstochowa,m. Częstochowa,,1922
Polonia,śląskie,Dąbrowa Górnicza,m. Dąbrowa Górnicza,,1923
Polonia,śląskie,Gliwice,m. Gliwice,,1924
Polonia,śląskie,Jastrzębie-Zdrój,m. Jastrzębie-Zdrój,,1925
Polonia,śląskie,Jaworzno,m. Jaworzno,,1926
Polonia,śląskie,Katowice,m. Katowice,,1927
Polonia,śląskie,Mysłowice,m. Mysłowice,,1928
Polonia,śląskie,Piekary Śląskie,m. Piekary Śląskie,,1929
Polonia,śląskie,Ruda Śląska,m. Ruda Śląska,,1930
Polonia,śląskie,Rybnik,m. Rybnik,,1931
Polonia,śląskie,Siemianowice Śląskie,m. Siemianowice Śląskie,,1932
Polonia,śląskie,Sosnowiec,m. Sosnowiec,,1933
Polonia,śląskie,Świętochłowice,m. Świętochłowice,,1934
Polonia,śląskie,Tychy,m. Tychy,,1935
Polonia,śląskie,Zabrze,m. Zabrze,,1936
Polonia,śląskie,Żory,m. Żory,,1937
Polonia,świętokrzyskie,buski,gm. Busko-Zdrój,,1938
Polonia,świętokrzyskie,buski,gm. Gnojno,,1939
Polonia,świętokrzyskie,buski,gm. Nowy Korczyn,,1940
Polonia,świętokrzyskie,buski,gm. Pacanów,,1941
Polonia,świętokrzyskie,buski,gm. Solec-Zdrój,,1942
Polonia,świętokrzyskie,buski,gm. Stopnica,,1943
Polonia,świętokrzyskie,buski,gm. Tuczępy,,1944
Polonia,świętokrzyskie,buski,gm. Wiślica,,1945
Polonia,świętokrzyskie,jędrzejowski,gm. Imielno,,1946
Polonia,świętokrzyskie,jędrzejowski,gm. Jędrzejów,,1947
Polonia,świętokrzyskie,jędrzejowski,gm. Małogoszcz,,1948
Polonia,świętokrzyskie,jędrzejowski,gm. Nagłowice,,1949
Polonia,świętokrzyskie,jędrzejowski,gm. Oksa,,1950
Polonia,świętokrzyskie,jędrzejowski,gm. Sędziszów,,1951
Polonia,świętokrzyskie,jędrzejowski,gm. Słupia (Jędrzejowska),,1952
Polonia,świętokrzyskie,jędrzejowski,gm. Sobków,,1953
Polonia,świętokrzyskie,jędrzejowski,gm. Wodzisław,,1954
Polonia,świętokrzyskie,kazimierski,gm. Bejsce,,1955
Polonia,świętokrzyskie,kazimierski,gm. Czarnocin,,1956
Polonia,świętokrzyskie,kazimierski,gm. Kazimierza Wielka,,1957
Polonia,świętokrzyskie,kazimierski,gm. Opatowiec,,1958
Polonia,świętokrzyskie,kazimierski,gm. Skalbmierz,,1959
Polonia,świętokrzyskie,kielecki,gm. Bieliny,,1960
Polonia,świętokrzyskie,kielecki,gm. Bodzentyn,,1961
Polonia,świętokrzyskie,kielecki,gm. Chęciny,,1962
Polonia,świętokrzyskie,kielecki,gm. Chmielnik,,1963
Polonia,świętokrzyskie,kielecki,gm. Daleszyce,,1964
Polonia,świętokrzyskie,kielecki,gm. Górno,,1965
Polonia,świętokrzyskie,kielecki,gm. Łagów,,1966
Polonia,świętokrzyskie,kielecki,gm. Łopuszno,,1967
Polonia,świętokrzyskie,kielecki,gm. Masłów,,1968
Polonia,świętokrzyskie,kielecki,gm. Miedziana Góra,,1969
Polonia,świętokrzyskie,kielecki,gm. Mniów,,1970
Polonia,świętokrzyskie,kielecki,gm. Morawica,,1971
Polonia,świętokrzyskie,kielecki,gm. Nowa Słupia,,1972
Polonia,świętokrzyskie,kielecki,gm. Piekoszów,,1973
Polonia,świętokrzyskie,kielecki,gm. Pierzchnica,,1974
Polonia,świętokrzyskie,kielecki,gm. Raków,,1975
Polonia,świętokrzyskie,kielecki,gm. Nowiny,,1976
Polonia,świętokrzyskie,kielecki,gm. Strawczyn,,1977
Polonia,świętokrzyskie,kielecki,gm. Zagnańsk,,1978
Polonia,świętokrzyskie,konecki,gm. Fałków,,1979
Polonia,świętokrzyskie,konecki,gm. Gowarczów,,1980
Polonia,świętokrzyskie,konecki,gm. Końskie,,1981
Polonia,świętokrzyskie,konecki,gm. Radoszyce,,1982
Polonia,świętokrzyskie,konecki,gm. Ruda Maleniecka,,1983
Polonia,świętokrzyskie,konecki,gm. Słupia Konecka,,1984
Polonia,świętokrzyskie,konecki,gm. Smyków,,1985
Polonia,świętokrzyskie,konecki,gm. Stąporków,,1986
Polonia,świętokrzyskie,opatowski,gm. Baćkowice,,1987
Polonia,świętokrzyskie,opatowski,gm. Iwaniska,,1988
Polonia,świętokrzyskie,opatowski,gm. Lipnik,,1989
Polonia,świętokrzyskie,opatowski,gm. Opatów,,1990
Polonia,świętokrzyskie,opatowski,gm. Ożarów,,1991
Polonia,świętokrzyskie,opatowski,gm. Sadowie,,1992
Polonia,świętokrzyskie,opatowski,gm. Tarłów,,1993
Polonia,świętokrzyskie,opatowski,gm. Wojciechowice,,1994
Polonia,świętokrzyskie,ostrowiecki,m. Ostrowiec Świętokrzyski,,1995
Polonia,świętokrzyskie,ostrowiecki,gm. Bałtów,,1996
Polonia,świętokrzyskie,ostrowiecki,gm. Bodzechów,,1997
Polonia,świętokrzyskie,ostrowiecki,gm. Ćmielów,,1998
Polonia,świętokrzyskie,ostrowiecki,gm. Kunów,,1999
Polonia,świętokrzyskie,ostrowiecki,gm. Waśniów,,2000
Polonia,świętokrzyskie,pińczowski,gm. Działoszyce,,2001
Polonia,świętokrzyskie,pińczowski,gm. Kije,,2002
Polonia,świętokrzyskie,pińczowski,gm. Michałów,,2003
Polonia,świętokrzyskie,pińczowski,gm. Pińczów,,2004
Polonia,świętokrzyskie,pińczowski,gm. Złota,,2005
Polonia,świętokrzyskie,sandomierski,m. Sandomierz,,2006
Polonia,świętokrzyskie,sandomierski,gm. Dwikozy,,2007
Polonia,świętokrzyskie,sandomierski,gm. Klimontów,,2008
Polonia,świętokrzyskie,sandomierski,gm. Koprzywnica,,2009
Polonia,świętokrzyskie,sandomierski,gm. Łoniów,,2010
Polonia,świętokrzyskie,sandomierski,gm. Obrazów,,2011
Polonia,świętokrzyskie,sandomierski,gm. Samborzec,,2012
Polonia,świętokrzyskie,sandomierski,gm. Wilczyce,,2013
Polonia,świętokrzyskie,sandomierski,gm. Zawichost,,2014
Polonia,świętokrzyskie,skarżyski,m. Skarżysko-Kamienna,,2015
Polonia,świętokrzyskie,skarżyski,gm. Bliżyn,,2016
Polonia,świętokrzyskie,skarżyski,gm. Łączna,,2017
Polonia,świętokrzyskie,skarżyski,gm. Skarżysko Kościelne,,2018
Polonia,świętokrzyskie,skarżyski,gm. Suchedniów,,2019
Polonia,świętokrzyskie,starachowicki,m. Starachowice,,2020
Polonia,świętokrzyskie,starachowicki,gm. Brody,,2021
Polonia,świętokrzyskie,starachowicki,gm. Mirzec,,2022
Polonia,świętokrzyskie,starachowicki,gm. Pawłów,,2023
Polonia,świętokrzyskie,starachowicki,gm. Wąchock,,2024
Polonia,świętokrzyskie,staszowski,gm. Bogoria,,2025
Polonia,świętokrzyskie,staszowski,gm. Łubnice,,2026
Polonia,świętokrzyskie,staszowski,gm. Oleśnica,,2027
Polonia,świętokrzyskie,staszowski,gm. Osiek,,2028
Polonia,świętokrzyskie,staszowski,gm. Połaniec,,2029
Polonia,świętokrzyskie,staszowski,gm. Rytwiany,,2030
Polonia,świętokrzyskie,staszowski,gm. Staszów,,2031
Polonia,świętokrzyskie,staszowski,gm. Szydłów,,2032
Polonia,świętokrzyskie,włoszczowski,gm. Kluczewsko,,2033
Polonia,świętokrzyskie,włoszczowski,gm. Krasocin,,2034
Polonia,świętokrzyskie,włoszczowski,gm. Moskorzew,,2035
Polonia,świętokrzyskie,włoszczowski,gm. Radków,,2036
Polonia,świętokrzyskie,włoszczowski,gm. Secemin,,2037
Polonia,świętokrzyskie,włoszczowski,gm. Włoszczowa,,2038
Polonia,świętokrzyskie,Kielce,m. Kielce,,2039
Polonia,warmińsko-mazurskie,bartoszycki,m. Bartoszyce,,2040
Polonia,warmińsko-mazurskie,bartoszycki,m. Górowo Iławeckie,,2041
Polonia,warmińsko-mazurskie,bartoszycki,gm. Bartoszyce,,2042
Polonia,warmińsko-mazurskie,bartoszycki,gm. Bisztynek,,2043
Polonia,warmińsko-mazurskie,bartoszycki,gm. Górowo Iławeckie,,2044
Polonia,warmińsko-mazurskie,bartoszycki,gm. Sępopol,,2045
Polonia,warmińsko-mazurskie,braniewski,m. Braniewo,,2046
Polonia,warmińsko-mazurskie,braniewski,gm. Braniewo,,2047
Polonia,warmińsko-mazurskie,braniewski,gm. Frombork,,2048
Polonia,warmińsko-mazurskie,braniewski,gm. Lelkowo,,2049
Polonia,warmińsko-mazurskie,braniewski,gm. Pieniężno,,2050
Polonia,warmińsko-mazurskie,braniewski,gm. Płoskinia,,2051
Polonia,warmińsko-mazurskie,braniewski,gm. Wilczęta,,2052
Polonia,warmińsko-mazurskie,działdowski,m. Działdowo,,2053
Polonia,warmińsko-mazurskie,działdowski,gm. Działdowo,,2054
Polonia,warmińsko-mazurskie,działdowski,gm. Iłowo-Osada,,2055
Polonia,warmińsko-mazurskie,działdowski,gm. Lidzbark,,2056
Polonia,warmińsko-mazurskie,działdowski,gm. Płośnica,,2057
Polonia,warmińsko-mazurskie,działdowski,gm. Rybno,,2058
Polonia,warmińsko-mazurskie,elbląski,gm. Elbląg,,2059
Polonia,warmińsko-mazurskie,elbląski,gm. Godkowo,,2060
Polonia,warmińsko-mazurskie,elbląski,gm. Gronowo Elbląskie,,2061
Polonia,warmińsko-mazurskie,elbląski,gm. Markusy,,2062
Polonia,warmińsko-mazurskie,elbląski,gm. Milejewo,,2063
Polonia,warmińsko-mazurskie,elbląski,gm. Młynary,,2064
Polonia,warmińsko-mazurskie,elbląski,gm. Pasłęk,,2065
Polonia,warmińsko-mazurskie,elbląski,gm. Rychliki,,2066
Polonia,warmińsko-mazurskie,elbląski,gm. Tolkmicko,,2067
Polonia,warmińsko-mazurskie,ełcki,m. Ełk,,2068
Polonia,warmińsko-mazurskie,ełcki,gm. Ełk,,2069
Polonia,warmińsko-mazurskie,ełcki,gm. Kalinowo,,2070
Polonia,warmińsko-mazurskie,ełcki,gm. Prostki,,2071
Polonia,warmińsko-mazurskie,ełcki,gm. Stare Juchy,,2072
Polonia,warmińsko-mazurskie,giżycki,m. Giżycko,,2073
Polonia,warmińsko-mazurskie,giżycki,gm. Giżycko,,2074
Polonia,warmińsko-mazurskie,giżycki,gm. Kruklanki,,2075
Polonia,warmińsko-mazurskie,giżycki,gm. Miłki,,2076
Polonia,warmińsko-mazurskie,giżycki,gm. Ryn,,2077
Polonia,warmińsko-mazurskie,giżycki,gm. Wydminy,,2078
Polonia,warmińsko-mazurskie,iławski,m. Iława,,2079
Polonia,warmińsko-mazurskie,iławski,m. Lubawa,,2080
Polonia,warmińsko-mazurskie,iławski,gm. Iława,,2081
Polonia,warmińsko-mazurskie,iławski,gm. Kisielice,,2082
Polonia,warmińsko-mazurskie,iławski,gm. Lubawa,,2083
Polonia,warmińsko-mazurskie,iławski,gm. Susz,,2084
Polonia,warmińsko-mazurskie,iławski,gm. Zalewo,,2085
Polonia,warmińsko-mazurskie,kętrzyński,m. Kętrzyn,,2086
Polonia,warmińsko-mazurskie,kętrzyński,gm. Barciany,,2087
Polonia,warmińsko-mazurskie,kętrzyński,gm. Kętrzyn,,2088
Polonia,warmińsko-mazurskie,kętrzyński,gm. Korsze,,2089
Polonia,warmińsko-mazurskie,kętrzyński,gm. Reszel,,2090
Polonia,warmińsko-mazurskie,kętrzyński,gm. Srokowo,,2091
Polonia,warmińsko-mazurskie,lidzbarski,m. Lidzbark Warmiński,,2092
Polonia,warmińsko-mazurskie,lidzbarski,gm. Kiwity,,2093
Polonia,warmińsko-mazurskie,lidzbarski,gm. Lidzbark Warmiński,,2094
Polonia,warmińsko-mazurskie,lidzbarski,gm. Lubomino,,2095
Polonia,warmińsko-mazurskie,lidzbarski,gm. Orneta,,2096
Polonia,warmińsko-mazurskie,mrągowski,m. Mrągowo,,2097
Polonia,warmińsko-mazurskie,mrągowski,gm. Mikołajki,,2098
Polonia,warmińsko-mazurskie,mrągowski,gm. Mrągowo,,2099
Polonia,warmińsko-mazurskie,mrągowski,gm. Piecki,,2100
Polonia,warmińsko-mazurskie,mrągowski,gm. Sorkwity,,2101
Polonia,warmińsko-mazurskie,nidzicki,gm. Janowiec Kościelny,,2102
Polonia,warmińsko-mazurskie,nidzicki,gm. Janowo,,2103
Polonia,warmińsko-mazurskie,nidzicki,gm. Kozłowo,,2104
Polonia,warmińsko-mazurskie,nidzicki,gm. Nidzica,,2105
Polonia,warmińsko-mazurskie,nowomiejski,m. Nowe Miasto Lubawskie,,2106
Polonia,warmińsko-mazurskie,nowomiejski,gm. Biskupiec,,2107
Polonia,warmińsko-mazurskie,nowomiejski,gm. Grodziczno,,2108
Polonia,warmińsko-mazurskie,nowomiejski,gm. Kurzętnik,,2109
Polonia,warmińsko-mazurskie,nowomiejski,gm. Nowe Miasto Lubawskie,,2110
Polonia,warmińsko-mazurskie,olecki,gm. Kowale Oleckie,,2111
Polonia,warmińsko-mazurskie,olecki,gm. Olecko,,2112
Polonia,warmińsko-mazurskie,olecki,gm. Świętajno,,2113
Polonia,warmińsko-mazurskie,olecki,gm. Wieliczki,,2114
Polonia,warmińsko-mazurskie,olsztyński,gm. Barczewo,,2115
Polonia,warmińsko-mazurskie,olsztyński,gm. Biskupiec,,2116
Polonia,warmińsko-mazurskie,olsztyński,gm. Dobre Miasto,,2117
Polonia,warmińsko-mazurskie,olsztyński,gm. Dywity,,2118
Polonia,warmińsko-mazurskie,olsztyński,gm. Gietrzwałd,,2119
Polonia,warmińsko-mazurskie,olsztyński,gm. Jeziorany,,2120
Polonia,warmińsko-mazurskie,olsztyński,gm. Jonkowo,,2121
Polonia,warmińsko-mazurskie,olsztyński,gm. Kolno,,2122
Polonia,warmińsko-mazurskie,olsztyński,gm. Olsztynek,,2123
Polonia,warmińsko-mazurskie,olsztyński,gm. Purda,,2124
Polonia,warmińsko-mazurskie,olsztyński,gm. Stawiguda,,2125
Polonia,warmińsko-mazurskie,olsztyński,gm. Świątki,,2126
Polonia,warmińsko-mazurskie,ostródzki,m. Ostróda,,2127
Polonia,warmińsko-mazurskie,ostródzki,gm. Dąbrówno,,2128
Polonia,warmińsko-mazurskie,ostródzki,gm. Grunwald,,2129
Polonia,warmińsko-mazurskie,ostródzki,gm. Łukta,,2130
Polonia,warmińsko-mazurskie,ostródzki,gm. Małdyty,,2131
Polonia,warmińsko-mazurskie,ostródzki,gm. Miłakowo,,2132
Polonia,warmińsko-mazurskie,ostródzki,gm. Miłomłyn,,2133
Polonia,warmińsko-mazurskie,ostródzki,gm. Morąg,,2134
Polonia,warmińsko-mazurskie,ostródzki,gm. Ostróda,,2135
Polonia,warmińsko-mazurskie,piski,gm. Biała Piska,,2136
Polonia,warmińsko-mazurskie,piski,gm. Orzysz,,2137
Polonia,warmińsko-mazurskie,piski,gm. Pisz,,2138
Polonia,warmińsko-mazurskie,piski,gm. Ruciane-Nida,,2139
Polonia,warmińsko-mazurskie,szczycieński,m. Szczytno,,2140
Polonia,warmińsko-mazurskie,szczycieński,gm. Dźwierzuty,,2141
Polonia,warmińsko-mazurskie,szczycieński,gm. Jedwabno,,2142
Polonia,warmińsko-mazurskie,szczycieński,gm. Pasym,,2143
Polonia,warmińsko-mazurskie,szczycieński,gm. Rozogi,,2144
Polonia,warmińsko-mazurskie,szczycieński,gm. Szczytno,,2145
Polonia,warmińsko-mazurskie,szczycieński,gm. Świętajno,,2146
Polonia,warmińsko-mazurskie,szczycieński,gm. Wielbark,,2147
Polonia,warmińsko-mazurskie,gołdapski,gm. Banie Mazurskie,,2148
Polonia,warmińsko-mazurskie,gołdapski,gm. Dubeninki,,2149
Polonia,warmińsko-mazurskie,gołdapski,gm. Gołdap,,2150
Polonia,warmińsko-mazurskie,węgorzewski,gm. Budry,,2151
Polonia,warmińsko-mazurskie,węgorzewski,gm. Pozezdrze,,2152
Polonia,warmińsko-mazurskie,węgorzewski,gm. Węgorzewo,,2153
Polonia,warmińsko-mazurskie,Elbląg,m. Elbląg,,2154
Polonia,warmińsko-mazurskie,Olsztyn,m. Olsztyn,,2155
Polonia,wielkopolskie,chodzieski,m. Chodzież,,2156
Polonia,wielkopolskie,chodzieski,gm. Budzyń,,2157
Polonia,wielkopolskie,chodzieski,gm. Chodzież,,2158
Polonia,wielkopolskie,chodzieski,gm. Margonin,,2159
Polonia,wielkopolskie,chodzieski,gm. Szamocin,,2160
Polonia,wielkopolskie,czarnkowsko-trzcianecki,m. Czarnków,,2161
Polonia,wielkopolskie,czarnkowsko-trzcianecki,gm. Czarnków,,2162
Polonia,wielkopolskie,czarnkowsko-trzcianecki,gm. Drawsko,,2163
Polonia,wielkopolskie,czarnkowsko-trzcianecki,gm. Krzyż Wielkopolski,,2164
Polonia,wielkopolskie,czarnkowsko-trzcianecki,gm. Lubasz,,2165
Polonia,wielkopolskie,czarnkowsko-trzcianecki,gm. Połajewo,,2166
Polonia,wielkopolskie,czarnkowsko-trzcianecki,gm. Trzcianka,,2167
Polonia,wielkopolskie,czarnkowsko-trzcianecki,gm. Wieleń,,2168
Polonia,wielkopolskie,gnieźnieński,m. Gniezno,,2169
Polonia,wielkopolskie,gnieźnieński,gm. Czerniejewo,,2170
Polonia,wielkopolskie,gnieźnieński,gm. Gniezno,,2171
Polonia,wielkopolskie,gnieźnieński,gm. Kiszkowo,,2172
Polonia,wielkopolskie,gnieźnieński,gm. Kłecko,,2173
Polonia,wielkopolskie,gnieźnieński,gm. Łubowo,,2174
Polonia,wielkopolskie,gnieźnieński,gm. Mieleszyn,,2175
Polonia,wielkopolskie,gnieźnieński,gm. Niechanowo,,2176
Polonia,wielkopolskie,gnieźnieński,gm. Trzemeszno,,2177
Polonia,wielkopolskie,gnieźnieński,gm. Witkowo,,2178
Polonia,wielkopolskie,gostyński,gm. Borek Wielkopolski,,2179
Polonia,wielkopolskie,gostyński,gm. Gostyń,,2180
Polonia,wielkopolskie,gostyński,gm. Krobia,,2181
Polonia,wielkopolskie,gostyński,gm. Pępowo,,2182
Polonia,wielkopolskie,gostyński,gm. Piaski,,2183
Polonia,wielkopolskie,gostyński,gm. Pogorzela,,2184
Polonia,wielkopolskie,gostyński,gm. Poniec,,2185
Polonia,wielkopolskie,grodziski,gm. Granowo,,2186
Polonia,wielkopolskie,grodziski,gm. Grodzisk Wielkopolski,,2187
Polonia,wielkopolskie,grodziski,gm. Kamieniec,,2188
Polonia,wielkopolskie,grodziski,gm. Rakoniewice,,2189
Polonia,wielkopolskie,grodziski,gm. Wielichowo,,2190
Polonia,wielkopolskie,jarociński,gm. Jaraczewo,,2191
Polonia,wielkopolskie,jarociński,gm. Jarocin,,2192
Polonia,wielkopolskie,jarociński,gm. Kotlin,,2193
Polonia,wielkopolskie,jarociński,gm. Żerków,,2194
Polonia,wielkopolskie,kaliski,gm. Blizanów,,2195
Polonia,wielkopolskie,kaliski,gm. Brzeziny,,2196
Polonia,wielkopolskie,kaliski,gm. Ceków-Kolonia,,2197
Polonia,wielkopolskie,kaliski,gm. Godziesze Wielkie,,2198
Polonia,wielkopolskie,kaliski,gm. Koźminek,,2199
Polonia,wielkopolskie,kaliski,gm. Lisków,,2200
Polonia,wielkopolskie,kaliski,gm. Mycielin,,2201
Polonia,wielkopolskie,kaliski,gm. Opatówek,,2202
Polonia,wielkopolskie,kaliski,gm. Stawiszyn,,2203
Polonia,wielkopolskie,kaliski,gm. Szczytniki,,2204
Polonia,wielkopolskie,kaliski,gm. Żelazków,,2205
Polonia,wielkopolskie,kępiński,gm. Baranów,,2206
Polonia,wielkopolskie,kępiński,gm. Bralin,,2207
Polonia,wielkopolskie,kępiński,gm. Kępno,,2208
Polonia,wielkopolskie,kępiński,gm. Łęka Opatowska,,2209
Polonia,wielkopolskie,kępiński,gm. Perzów,,2210
Polonia,wielkopolskie,kępiński,gm. Rychtal,,2211
Polonia,wielkopolskie,kępiński,gm. Trzcinica,,2212
Polonia,wielkopolskie,kolski,m. Koło,,2213
Polonia,wielkopolskie,kolski,gm. Babiak,,2214
Polonia,wielkopolskie,kolski,gm. Chodów,,2215
Polonia,wielkopolskie,kolski,gm. Dąbie,,2216
Polonia,wielkopolskie,kolski,gm. Grzegorzew,,2217
Polonia,wielkopolskie,kolski,gm. Kłodawa,,2218
Polonia,wielkopolskie,kolski,gm. Koło,,2219
Polonia,wielkopolskie,kolski,gm. Kościelec,,2220
Polonia,wielkopolskie,kolski,gm. Olszówka,,2221
Polonia,wielkopolskie,kolski,gm. Osiek Mały,,2222
Polonia,wielkopolskie,kolski,gm. Przedecz,,2223
